year,data_year,list,rank,company,status,prior_year_closings,prior_year_gross_revenue,prior_year_rank,firm_url
2011,2010,next100,143,Chesapeake Homes,,139,$35,138,https://www.builderonline.com/firms/chesapeake-homes
2011,2010,next100,144,Marrano Homes/Marc Equity Corp.,,138,$42,146,https://www.builderonline.com/firms/marrano-homes-marc-equity-corp
2011,2010,next100,144,Streetman Homes,,138,$38,146,https://www.builderonline.com/firms/streetman-homes
2011,2010,next100,146,John Mourier Construction,,137,$49,112,https://www.builderonline.com/firms/john-mourier-construction
2011,2010,next100,146,Eagle Construction,,137,$52,160,https://www.builderonline.com/firms/eagle-construction
2011,2010,next100,148,Kettler,,133,$503,103,https://www.builderonline.com/firms/kettler
2011,2010,next100,148,Schell Brothers,,133,$38,N/A,https://www.builderonline.com/firms/schell-brothers
2011,2010,next100,150,Charter Homes & Neighborhoods,,130,$43,142,https://www.builderonline.com/firms/charter-homes-neighborhoods
2011,2010,next100,151,Southern Home Builders,,129,$26,156,https://www.builderonline.com/firms/southern-home-builders
2011,2010,next100,151,Cornell Homes,,129,$35,189,https://www.builderonline.com/firms/cornell-homes
2011,2010,next100,153,Woodland Homes of Huntsville,,128,$40,N/A,https://www.builderonline.com/firms/woodland-homes-of-huntsville
2011,2010,next100,153,HPH Properties,,128,$34,116,https://www.builderonline.com/firms/hph-properties
2011,2010,next100,155,American Properties Realty,,127,$43,N/A,https://www.builderonline.com/firms/american-properties-realty
2011,2010,next100,156,Unmistakably Premier Homes,,125,$23,144,https://www.builderonline.com/firms/unmistakably-premier-homes
2011,2010,next100,156,TriStone Homes,,125,$23,175,https://www.builderonline.com/firms/tristone-homes
2011,2010,next100,156,Pacesetter Homes,,125,$21,N/A,https://www.builderonline.com/firms/pacesetter-homes
2011,2010,next100,159,Sitterle Homes,,124,$43,179,https://www.builderonline.com/firms/sitterle-homes
2011,2010,next100,160,Minks Custom Homes,,119,$37,154,https://www.builderonline.com/firms/minks-custom-homes
2011,2010,next100,161,Magellan Development Group,,118,$362,N/A,https://www.builderonline.com/firms/magellan-development-group
2011,2010,next100,162,Capital Pacific Homes,,116,$21,134,https://www.builderonline.com/firms/capital-pacific-homes
2011,2010,next100,163,Soundbuilt Homes,,115,$24,N/A,https://www.builderonline.com/firms/soundbuilt-homes
2011,2010,next100,164,The Bozzuto Group,,113,$692,174,https://www.builderonline.com/firms/the-bozzuto-group
2011,2010,next100,165,AR Homes,,111,$82,146,https://www.builderonline.com/firms/ar-homes
2011,2010,next100,165,T.W. Lewis Co.,,111,$52,162,https://www.builderonline.com/firms/tw-lewis-co
2011,2010,next100,167,Keystone Group,,109,$20,151,https://www.builderonline.com/firms/keystone-group
2011,2010,next100,167,Southern Homes,,109,$23,140,https://www.builderonline.com/firms/southern-homes
2011,2010,next100,169,StyleCraft Homes,,108,$27,N/A,https://www.builderonline.com/firms/stylecraft-homes
2011,2010,next100,170,Main Street Homes,,107,$39,181,https://www.builderonline.com/firms/main-street-homes
2011,2010,next100,171,Wynn Construction,,106,$17,171,https://www.builderonline.com/firms/wynn-construction
2011,2010,next100,172,Artistic Homes,,105,$23,N/A,https://www.builderonline.com/firms/artistic-homes
2011,2010,next100,172,The McCaffrey Group,,105,$32,110,https://www.builderonline.com/firms/the-mccaffrey-group
2011,2010,next100,172,The Warmington Group,,105,$55,123,https://www.builderonline.com/firms/the-warmington-group
2011,2010,next100,172,Forino Co.,,105,$29,153,https://www.builderonline.com/firms/forino-co
2011,2010,next100,176,Vintage Homes,,104,$17,N/A,https://www.builderonline.com/firms/vintage-homes
2011,2010,next100,177,Shumaker Homes,,103,$19,139,https://www.builderonline.com/firms/shumaker-homes
2011,2010,next100,178,Pratt Home Builders,,99,$28,N/A,https://www.builderonline.com/firms/pratt-home-builders
2011,2010,next100,179,Ence Homes,,98,$25,157,https://www.builderonline.com/firms/ence-homes
2011,2010,next100,180,Grand View Builders,,97,$15,N/A,https://www.builderonline.com/firms/grand-view-builders
2011,2010,next100,181,Capital Homes Residential Group,,95,$14,N/A,https://www.builderonline.com/firms/capital-homes-residential-group
2011,2010,next100,181,Brookstone Homes,,95,$21,160,https://www.builderonline.com/firms/brookstone-homes/
2011,2010,next100,181,Kendall Homes,,95,$17,164,https://www.builderonline.com/firms/kendall-homes
2011,2010,next100,184,2011,,92,$41,163,https://www.builderonline.com/builder-100-listing/2011-2/
2011,2010,next100,185,Shaddock Homes,,86,$35,190,https://www.builderonline.com/firms/shaddock-homes
2011,2010,next100,186,Armstrong Homes,,85,$23,166,https://www.builderonline.com/firms/armstrong-homes
2011,2010,next100,187,4Corners Construction,,83,$20,N/A,https://www.builderonline.com/firms/4corners-construction
2011,2010,next100,188,Payne Family Homes,,82,$20,N/A,https://www.builderonline.com/firms/payne-family-homes
2011,2010,next100,188,Miramonte Homes,,82,$25,N/A,https://www.builderonline.com/firms/miramonte-homes
2011,2010,next100,188,Onyx Homes,,82,$13,N/A,https://www.builderonline.com/firms/onyx-homes
2011,2010,next100,191,James Engle Custom Homes,,81,$27,N/A,https://www.builderonline.com/firms/james-engle-custom-homes
2011,2010,next100,192,Tim Lewis Communities,,79,$25,N/A,https://www.builderonline.com/firms/tim-lewis-communities
2011,2010,next100,193,Premier Communities,,76,$16,157,https://www.builderonline.com/firms/premier-communities
2011,2010,next100,193,Rodrock Homes,,76,$24,167,https://www.builderonline.com/firms/rodrock-homes
2011,2010,next100,193,Consolidated Development Group,,76,$12,N/A,https://www.builderonline.com/firms/consolidated-development-group
2011,2010,next100,196,Braselton Homes,,74,$15,164,https://www.builderonline.com/firms/braselton-homes
2011,2010,next100,197,Pacific Lifestyle Homes,,70,$21,N/A,https://www.builderonline.com/firms/pacific-lifestyle-homes
2011,2010,next100,197,Imagine Homes,,70,$15,167,https://www.builderonline.com/firms/imagine-homes
2011,2010,next100,199,Petros Homes,,68,$22,193,https://www.builderonline.com/firms/petros-homes
2011,2010,next100,199,Devon Street Homes,,68,$10,N/A,https://www.builderonline.com/firms/devon-street-homes
2012,2011,top100,1,D.R. Horton,p,"17,176","$3,768",1,https://www.builderonline.com/firms/dr-horton
2012,2011,top100,2,PulteGroup,p,"15,275","$4,137",2,https://www.builderonline.com/firms/pultegroup
2012,2011,top100,3,Lennar Corp.,p,"10,845","$3,095",3,https://www.builderonline.com/firms/lennar-corp
2012,2011,top100,4,NVR,p,"8,487","$2,670",4,https://www.builderonline.com/firms/nvr
2012,2011,top100,5,KB Home,p,"5,812","$1,316",5,https://www.builderonline.com/firms/kb-home
2012,2011,top100,6,Habitat for Humanity International,,"4,970","$1,575",6,https://www.builderonline.com/firms/habitat-for-humanity-international
2012,2011,top100,7,Hovnanian Enterprises,p,"4,216","$1,307",7,https://www.builderonline.com/firms/hovnanian-enterprises
2012,2011,top100,8,The Ryland Group,p,"3,664",$943,8,https://www.builderonline.com/firms/the-ryland-group
2012,2011,top100,9,Beazer Homes,p,"3,597",$822,9,https://www.builderonline.com/firms/beazer-homes-usa
2012,2011,top100,10,Meritage Homes Corp.,p,"3,268",$861,10,https://www.builderonline.com/firms/meritage-homes-corp
2012,2011,top100,11,M.D.C. Holdings,p,"2,762",$844,11,https://www.builderonline.com/firms/mdc-holdings
2012,2011,top100,12,Toll Brothers,p,"2,611","$1,476",13,https://www.builderonline.com/firms/toll-brothers
2012,2011,top100,13,Standard Pacific Corp.,p,"2,563",$908,12,https://www.builderonline.com/firms/standard-pacific-corp
2012,2011,top100,14,Taylor Morrison,,"2,327","$1,400",14,https://www.builderonline.com/firms/taylor-morrison
2012,2011,top100,15,The Villages of Lake Sumter,,"2,307",$763,16,https://www.builderonline.com/firms/the-villages-of-lake-sumter
2012,2011,top100,16,M/I Homes,p,"2,278",$566,15,https://www.builderonline.com/firms/m-i-homes
2012,2011,top100,17,David Weekley Homes,,"1,926",$624,19,https://www.builderonline.com/firms/david-weekley-homes
2012,2011,top100,18,Weyerhaeuser Real Estate Co.,p,"1,912",$838,17,https://www.builderonline.com/firms/weyerhaeuser-real-estate-co
2012,2011,top100,19,Highland Homes,,"1,673",$591,20,https://www.builderonline.com/firms/highland-homes
2012,2011,top100,20,The Related Group,,"1,662","$1,389",21,https://www.builderonline.com/firms/the-related-group
2012,2011,top100,21,Shea Homes,,"1,628",$682,18,https://www.builderonline.com/firms/shea-homes
2012,2011,top100,22,Drees Homes,,"1,462",$515,22,https://www.builderonline.com/firms/drees-homes
2012,2011,top100,23,Perry Homes,,"1,370",$381,24,https://www.builderonline.com/firms/perry-homes
2012,2011,top100,24,MHI-McGuyer Homebuilders,,"1,221",$340,28,https://www.builderonline.com/firms/mhi-mcguyer-homebuilders
2012,2011,top100,25,Ashton Woods USA,,"1,210",$325,25,https://www.builderonline.com/firms/ashton-woods-usa
2012,2011,top100,26,Long Lake Ltd.,,986,$126,N/A,https://www.builderonline.com/firms/long-lake-limited
2012,2011,top100,27,Crown Communities,,952,$199,N/A,https://www.builderonline.com/firms/crown-communities
2012,2011,top100,27,2012 Gehan Homes,,952,$196,27,https://www.builderonline.com/builder-100-listing/2012-gehan-homes/
2012,2011,top100,29,Woodside Homes,,888,$226,23,https://www.builderonline.com/firms/woodside-homes
2012,2011,top100,30,McBride & Son Cos.,,879,$226,26,https://www.builderonline.com/firms/mcbride-son-cos
2012,2011,top100,31,First Texas Homes,,878,$233,29,https://www.builderonline.com/firms/first-texas-homes
2012,2011,top100,32,Rausch Coleman Homes,,823,$117,33,https://www.builderonline.com/firms/rausch-coleman-homes
2012,2011,top100,33,GL Homes,,815,$308,30,https://www.builderonline.com/firms/gl-homes
2012,2011,top100,34,The Mungo Cos.,,764,$134,35,https://www.builderonline.com/firms/the-mungo-cos
2012,2011,top100,35,Epcon Communities Franchising,,763,$190,31,https://www.builderonline.com/firms/epcon-communities-franchising
2012,2011,top100,36,Fischer Homes,,736,$183,34,https://www.builderonline.com/firms/fischer-homes
2012,2011,top100,37,2012 DSLD,,687,$118,75,https://www.builderonline.com/builder-100-listing/2012-dsld/
2012,2011,top100,38,Breland Homes,,684,$130,N/A,https://www.builderonline.com/firms/breland-homes
2012,2011,top100,39,William Lyon Homes,,674,$239,32,https://www.builderonline.com/firms/william-lyon-homes
2012,2011,top100,40,Hayden Homes,,660,$116,39,https://www.builderonline.com/firms/hayden-homes
2012,2011,top100,41,Westport Homes,,651,$114,36,https://www.builderonline.com/firms/westport-homes
2012,2011,top100,42,Polygon Northwest Co.,,636,$152,37,https://www.builderonline.com/firms/polygon-northwest-co
2012,2011,top100,43,2012 Legend Classic Homes,,632,$121,45,https://www.builderonline.com/builder-100-listing/2012-legend-classic-homes/
2012,2011,top100,44,LGI Homes,,627,$86,58,https://www.builderonline.com/firms/lgi-homes
2012,2011,top100,45,Mattamy Homes,,616,$155,40,https://www.builderonline.com/firms/mattamy-homes
2012,2011,top100,46,NeighborWorks America,,615,$0,46,https://www.builderonline.com/firms/neighborworks-america
2012,2011,top100,47,2012 Discovery Builders/A.D. Seeno Construction,,550,$234,N/A,https://www.builderonline.com/builder-100-listing/2012-discovery-builders-a-d-seeno-construction/
2012,2011,top100,48,Orleans Homebuilders,,538,$200,62,https://www.builderonline.com/firms/orleans-homebuilders
2012,2011,top100,49,Chesmar Homes,,514,$116,79,https://www.builderonline.com/firms/chesmar-homes
2012,2011,top100,50,DRB Group,,505,$106,48,https://www.builderonline.com/firms/drb-group
2012,2011,top100,51,Ivory Homes,,486,$140,55,https://www.builderonline.com/firms/ivory-homes
2012,2011,top100,52,Dominion Homes,,478,$87,44,https://www.builderonline.com/firms/dominion-homes
2012,2011,top100,53,Caviness and Cates Communities,,474,$95,53,https://www.builderonline.com/firms/caviness-and-cates-communities
2012,2011,top100,54,The Corky McMillin Cos.,,439,$120,41,https://www.builderonline.com/firms/the-corky-mcmillin-cos
2012,2011,top100,55,True Homes USA,,438,$80,43,https://www.builderonline.com/firms/true-homes-usa
2012,2011,top100,56,United Built Homes,,436,$73,61,https://www.builderonline.com/firms/united-built-homes
2012,2011,top100,57,John Wieland Homes and Neighborhoods,,430,$208,65,https://www.builderonline.com/firms/john-wieland-homes-and-neighborhoods
2012,2011,top100,58,Armadillo Construction Co.,,419,$74,56,https://www.builderonline.com/firms/armadillo-construction-co
2012,2011,top100,59,Darling Homes,,409,$183,69,https://www.builderonline.com/firms/darling-homes
2012,2011,top100,60,Heartland Homes,,405,$138,63,https://www.builderonline.com/firms/heartland-homes
2012,2011,top100,60,H&H Homes,,405,$102,51,https://www.builderonline.com/firms/h-h-homes
2012,2011,top100,60,Home Creations,,405,$60,56,https://www.builderonline.com/firms/home-creations
2012,2011,top100,63,Stanley Martin Cos.,,402,$230,73,https://www.builderonline.com/firms/stanley-martin-cos
2012,2011,top100,64,Minto Communities,,400,$122,N/A,https://www.builderonline.com/firms/minto-communities
2012,2011,top100,65,Essex Homes Southeast,,395,$92,71,https://www.builderonline.com/firms/essex-homes-southeast
2012,2011,top100,66,Grand Homes,,386,$137,82,https://www.builderonline.com/firms/grand-homes
2012,2011,top100,67,Neal Communities,,384,$111,94,https://www.builderonline.com/firms/neal-communities
2012,2011,top100,68,Wayne Homes,,375,$77,72,https://www.builderonline.com/firms/wayne-homes
2012,2011,top100,69,ICI Homes,,372,$152,77,https://www.builderonline.com/firms/ici-homes
2012,2011,top100,69,View Homes,,372,$56,46,https://www.builderonline.com/firms/view-homes
2012,2011,top100,71,2012 HHHunt Homes,,369,$204,142,https://www.builderonline.com/builder-100-listing/2012-hhhunt-homes/
2012,2011,top100,72,Allen Edwin Homes,,368,$61,70,https://www.builderonline.com/firms/allen-edwin-homes
2012,2011,top100,73,Castlerock Communities,,359,$62,59,https://www.builderonline.com/firms/castlerock-communities
2012,2011,top100,74,Brookfield Residential Properties,p,354,$161,N/A,https://www.builderonline.com/firms/brookfield-residential-properties
2012,2011,top100,75,Fulton Homes Corp.,,343,$112,51,https://www.builderonline.com/firms/fulton-homes-corp
2012,2011,top100,76,Saratoga Homes,,339,$49,63,https://www.builderonline.com/firms/saratoga-homes
2012,2011,top100,77,Betenbough Homes,,332,$55,76,https://www.builderonline.com/firms/betenbough-homes
2012,2011,top100,78,Bloomfield Homes,,323,$67,87,https://www.builderonline.com/firms/bloomfield-homes
2012,2011,top100,79,Signature Homes,,318,$81,80,https://www.builderonline.com/firms/signature-homes
2012,2011,top100,80,CBH Homes,,316,$44,50,https://www.builderonline.com/firms/cbh-homes
2012,2011,top100,81,HistoryMaker Homes,,315,$45,74,https://www.builderonline.com/firms/historymaker-homes
2012,2011,top100,82,Tilson Homes,,303,$63,68,https://www.builderonline.com/firms/tilson-homes
2012,2011,top100,82,Bill Clark Homes,,303,$71,84,https://www.builderonline.com/firms/bill-clark-homes
2012,2011,top100,82,Grayhawk Homes,,303,$62,126,https://www.builderonline.com/firms/grayhawk-homes
2012,2011,top100,85,Ball Homes,,300,$62,60,https://www.builderonline.com/firms/ball-homes
2012,2011,top100,86,S&A Homes,,293,$79,108,https://www.builderonline.com/firms/s-a-homes
2012,2011,top100,87,Ole South Properties,,291,$50,95,https://www.builderonline.com/firms/ole-south-properties
2012,2011,top100,88,Savvy Homes,,289,$70,N/A,https://www.builderonline.com/firms/savvy-homes
2012,2011,top100,89,Peachtree Communities,,282,$51,N/A,https://www.builderonline.com/firms/peachtree-communities
2012,2011,top100,89,Ideal Homes,,282,$50,90,https://www.builderonline.com/firms/ideal-homes
2012,2011,top100,91,Westin Homes,,281,$76,107,https://www.builderonline.com/firms/westin-homes
2012,2011,top100,92,Landon Homes,,280,$81,121,https://www.builderonline.com/firms/landon-homes
2012,2011,top100,93,Lombardo Homes,,278,$84,105,https://www.builderonline.com/firms/lombardo-homes
